Amount,Final_Origin_Balance,Final_Destination_Balance,Fraud,Transaction_Type_CASH_IN,Transaction_Type_CASH_OUT,Transaction_Type_DEBIT,Transaction_Type_PAYMENT,Transaction_Type_TRANSFER
6150.22,739107.78,0.0,0,False,False,False,True,False
7433.11,297687.11,0.0,0,False,False,False,True,False
7751.25,0.0,0.0,0,False,False,False,True,False
675.97,121389.11,0.0,0,False,False,False,True,False
2059.13,227546.87,0.0,0,False,False,False,True,False
168360.67,0.0,1763445.84,0,False,True,False,False,False
204683.77,0.0,219953.54,0,False,True,False,False,False
342604.65,7326034.49,645923.07,0,True,False,False,False,False
156092.96,0.0,1259007.0,0,False,True,False,False,False
321647.97,6847352.23,5697019.1,0,True,False,False,False,False
10032.99,14654.01,0.0,0,False,False,False,True,False
73325.87,73121.13,3546717.72,0,False,True,False,False,False
13266.24,38694.76,0.0,0,False,False,False,True,False
5661.11,46078.89,0.0,0,False,False,False,True,False
5406.26,0.0,0.0,0,False,False,False,True,False
126386.69,0.0,467887.95,0,False,True,False,False,False
318305.1,388905.1,0.0,0,True,False,False,False,False
125113.32,592721.61,0.0,0,True,False,False,False,False
13669.54,0.0,0.0,0,False,False,False,True,False
1573.0,0.0,0.0,0,False,False,False,True,False
7918.19,0.0,0.0,0,False,False,False,True,False
26977.06,0.0,0.0,0,False,False,False,True,False
369304.51,455786.51,0.0,0,True,False,False,False,False
198616.49,0.0,8115606.55,0,False,True,False,False,False
78492.23,0.0,242815.08,0,False,True,False,False,False
4693146.72,0.0,12610593.34,0,False,False,False,False,True
80834.32,0.0,3275046.78,0,False,True,False,False,False
160068.63,0.0,859029.64,0,False,True,False,False,False
173717.45,0.0,4402111.16,0,False,True,False,False,False
12769.95,508289.05,0.0,0,False,False,False,True,False
2674.68,56433.32,0.0,0,False,False,False,True,False
18088.28,31248.72,0.0,0,False,False,False,True,False
83624.43,0.0,83624.43,0,False,True,False,False,False
445382.92,6672922.71,2875248.09,0,True,False,False,False,False
316994.7,0.0,1076762.85,0,False,True,False,False,False
6042.98,68671.02,0.0,0,False,False,False,True,False
34217.62,2802.46,0.0,0,False,False,False,True,False
112277.62,125646.62,0.0,0,True,False,False,False,False
93405.47,910965.19,6482679.79,0,True,False,False,False,False
793.83,5872.44,0.0,0,False,False,False,True,False
13266.36,0.0,0.0,0,False,False,False,True,False
21087.2,2581553.54,3325671.43,0,True,False,False,False,False
14553.39,0.0,0.0,0,False,False,False,True,False
231.08,163742.26,0.0,0,False,False,False,True,False
21723.45,528214.55,954621.78,0,False,True,False,False,False
2235.13,6251.87,0.0,0,False,False,False,True,False
10564.51,0.0,0.0,0,False,False,False,True,False
202289.93,0.0,1092710.69,0,False,True,False,False,False
203.69,0.0,0.0,0,False,False,False,True,False
3806.38,0.0,0.0,0,False,False,False,True,False
939.86,0.0,1993.04,0,False,True,False,False,False
206556.31,0.0,2766924.74,0,False,True,False,False,False
98258.8,1228.2,243321.02,0,False,True,False,False,False
9578.99,6649.01,0.0,0,False,False,False,True,False
171641.69,0.0,570182.19,0,False,False,False,False,True
107651.16,0.0,772041.65,0,False,False,False,False,True
38863.19,1262.81,38863.19,0,False,True,False,False,False
27151.68,36214.32,0.0,0,False,False,False,True,False
88974.56,0.0,1787486.47,0,False,False,False,False,True
10325.22,13023.78,0.0,0,False,False,False,True,False
358229.92,397448.92,663171.68,0,True,False,False,False,False
505007.72,0.0,505007.72,0,False,False,False,False,True
63711.96,0.0,4701735.59,0,False,True,False,False,False
230139.42,11060742.31,635170.6,0,True,False,False,False,False
3037.89,0.0,0.0,0,False,False,False,True,False
39556.63,69856.63,0.0,0,True,False,False,False,False
230130.14,237038.14,381728.55,0,True,False,False,False,False
49848.82,0.0,391955.45,0,False,False,False,False,True
2716.56,18634.44,0.0,0,False,False,False,True,False
3048.6,52355.25,0.0,0,False,False,False,True,False
124347.63,125112.63,0.0,0,True,False,False,False,False
9941.08,0.0,72964.8,0,False,True,False,False,False
821.06,555028.94,0.0,0,False,False,False,True,False
189295.57,0.0,4173967.75,0,False,True,False,False,False
254944.34,461288.34,1085941.03,0,True,False,False,False,False
91458.85,0.0,91458.85,0,False,True,False,False,False
6977.36,103398.64,412496.82,0,False,False,True,False,False
24698.22,0.0,1818554.62,0,False,True,False,False,False
219631.07,2330097.19,3891338.82,0,True,False,False,False,False
42442.7,0.0,0.0,0,False,False,False,True,False
1721.51,0.0,0.0,0,False,False,False,True,False
6924.55,0.0,0.0,0,False,False,False,True,False
8054.09,22545.91,0.0,0,False,False,False,True,False
86918.65,4494093.72,7335665.92,0,True,False,False,False,False
400213.82,1179518.02,219992.92,0,True,False,False,False,False
44053.87,66103.87,0.0,0,True,False,False,False,False
309408.59,0.0,2352089.98,0,False,True,False,False,False
128181.25,0.0,639936.4,0,False,True,False,False,False
132116.03,0.0,321943.72,0,False,False,False,False,True
240962.09,0.0,655777.9,0,False,True,False,False,False
7745.27,123921.92,0.0,0,False,False,False,True,False
2951586.15,0.0,7507293.59,0,False,False,False,False,True
32979.09,0.0,0.0,0,False,False,False,True,False
28112.58,7074520.88,159250.36,0,True,False,False,False,False
63186.53,0.0,1639621.81,0,False,False,False,False,True
101945.18,3794766.58,1959972.22,0,True,False,False,False,False
9166.13,0.0,0.0,0,False,False,False,True,False
718664.95,0.0,8097828.68,0,False,False,False,False,True
17046.63,0.0,0.0,0,False,False,False,True,False
164984.09,0.0,3583813.77,0,False,True,False,False,False
230610.73,0.0,5231971.8,0,False,True,False,False,False
6379.56,0.0,0.0,0,False,False,False,True,False
34559.97,0.0,0.0,0,False,False,False,True,False
141554.73,258427.73,254958.52,0,True,False,False,False,False
468558.28,3594869.18,6488008.21,0,True,False,False,False,False
302810.8,0.0,379572.2,0,False,True,False,False,False
167078.8,0.0,5517527.8,0,False,True,False,False,False
298897.56,0.0,298897.56,0,False,False,False,False,True
316.92,375.08,0.0,0,False,False,False,True,False
407508.55,0.0,492010.05,0,False,True,False,False,False
139012.33,5057602.93,323121.2,0,True,False,False,False,False
77657.4,1684434.88,1246481.69,0,True,False,False,False,False
305114.83,7498887.49,206086.34,0,True,False,False,False,False
6117.52,0.0,0.0,0,False,False,False,True,False
40044.83,1932361.34,1779946.22,0,True,False,False,False,False
239013.69,6008995.52,15833724.31,0,True,False,False,False,False
211516.04,0.0,2328746.8,0,False,True,False,False,False
507424.84,0.0,513430.84,0,False,True,False,False,False
322311.9,0.0,2158327.33,0,False,True,False,False,False
34775.0,34775.0,64908.0,0,True,False,False,False,False
193567.52,0.0,1597163.89,0,False,True,False,False,False
67852.89,109608.71,0.0,0,False,False,False,True,False
14724.92,0.0,0.0,0,False,False,False,True,False
49170.8,1324983.2,283724.02,0,True,False,False,False,False
151806.34,0.0,549908.62,0,False,True,False,False,False
14257.89,35613.11,0.0,0,False,False,False,True,False
352621.03,0.0,739025.44,0,False,True,False,False,False
337709.99,0.0,1271319.93,0,False,False,False,False,True
446718.17,0.0,446718.17,0,False,True,False,False,False
379527.86,384890.86,0.0,0,True,False,False,False,False
202950.01,0.0,874612.75,0,False,True,False,False,False
572063.73,572332.73,0.0,0,True,False,False,False,False
242720.97,244811.97,0.0,0,True,False,False,False,False
6691.93,347759.95,0.0,0,False,False,False,True,False
101008.46,0.0,294691.0,0,False,True,False,False,False
499529.81,606583.81,0.0,0,True,False,False,False,False
1199096.03,0.0,1199096.03,0,False,False,False,False,True
144799.75,0.0,771206.84,0,False,True,False,False,False
1266.3,639444.7,65104.47,0,False,False,True,False,False
975716.74,0.0,3364613.02,0,False,False,False,False,True
4600.26,6002.74,0.0,0,False,False,False,True,False
29429.71,28058.11,0.0,0,False,False,False,True,False
23383.2,0.0,0.0,0,False,False,False,True,False
116539.19,328109.19,12125762.67,0,True,False,False,False,False
288934.79,0.0,1352558.67,0,False,True,False,False,False
53530.83,0.0,264320.03,0,False,True,False,False,False
7423.04,0.0,0.0,0,False,False,False,True,False
15491.71,0.0,0.0,0,False,False,False,True,False
218946.17,2894343.19,45421.66,0,True,False,False,False,False
237281.58,0.0,2304569.31,0,False,True,False,False,False
285987.64,291043.64,2116642.86,0,True,False,False,False,False
220451.32,231171.32,88370.39,0,True,False,False,False,False
9247.36,887297.36,150048.2,0,True,False,False,False,False
56719.24,59776.24,0.0,0,True,False,False,False,False
36950.57,19554.43,0.0,0,False,False,False,True,False
43214.73,141217.46,0.0,0,False,False,False,True,False
24456.91,25927576.61,49393.6,0,True,False,False,False,False
329484.24,0.0,908372.39,0,False,True,False,False,False
12380.54,0.0,8706157.3,0,False,True,False,False,False
407057.5,0.0,407057.5,0,False,True,False,False,False
20289.5,0.0,561194.37,0,False,True,False,False,False
103621.82,166028.82,0.0,0,True,False,False,False,False
1834.92,8403730.39,1485658.68,0,True,False,False,False,False
17726.63,75477.81,0.0,0,False,False,False,True,False
30505.93,48795.93,0.0,0,True,False,False,False,False
159329.31,4913947.56,769710.95,0,True,False,False,False,False
568296.33,0.0,1561766.16,0,False,True,False,False,False
58522.5,0.0,245637.27,0,False,True,False,False,False
111380.64,0.0,111380.64,0,False,True,False,False,False
168776.67,0.0,710478.54,0,False,True,False,False,False
19935.5,0.0,0.0,0,False,False,False,True,False
36247.42,0.0,346165.36,0,False,True,False,False,False
168988.15,0.0,378255.17,0,False,True,False,False,False
183475.27,0.0,6404847.05,0,False,True,False,False,False
11927.3,0.0,0.0,0,False,False,False,True,False
339141.23,0.0,379459.69,0,False,True,False,False,False
112038.58,0.0,1661177.12,0,False,True,False,False,False
408635.35,6768329.82,4238447.18,0,True,False,False,False,False
90258.08,0.0,1503346.86,0,False,True,False,False,False
36545.68,0.0,0.0,0,False,False,False,True,False
5708.05,55274.16,0.0,0,False,False,False,True,False
79381.71,103778.71,0.0,0,True,False,False,False,False
741664.0,0.0,3553565.92,0,False,False,False,False,True
13707.83,0.0,0.0,0,False,False,False,True,False
132360.78,0.0,380469.09,0,False,True,False,False,False
365943.38,0.0,4869379.76,0,False,True,False,False,False
70718.04,0.0,521586.43,0,False,True,False,False,False
377649.99,0.0,377649.99,0,False,True,False,False,False
261672.29,0.0,1966847.08,0,False,True,False,False,False
107257.07,297676.93,847567.34,0,False,True,False,False,False
142964.86,0.0,142964.86,0,False,True,False,False,False
503498.28,513910.28,156319.39,0,True,False,False,False,False
124980.11,0.0,124980.11,0,False,True,False,False,False
193938.54,0.0,1115947.29,0,False,False,False,False,True
7037.51,0.0,0.0,0,False,False,False,True,False
41454.15,3846958.39,636696.77,0,True,False,False,False,False
8878.21,803320.93,0.0,0,False,False,False,True,False
491229.64,0.0,491229.64,0,False,True,False,False,False
154038.51,0.0,802455.4,0,False,False,False,False,True
27460.5,60693.5,2074932.7,0,True,False,False,False,False
30453.99,0.0,0.0,0,False,False,False,True,False
343887.24,0.0,1626117.37,0,False,False,False,False,True
8197.25,5319087.57,2523899.77,0,True,False,False,False,False
65993.96,77166.96,184190.28,0,True,False,False,False,False
186747.33,0.0,687344.71,0,False,True,False,False,False
425271.87,0.0,2327339.68,0,False,True,False,False,False
27035.56,0.0,0.0,0,False,False,False,True,False
240131.49,0.0,2676049.24,0,False,True,False,False,False
6508.55,0.0,0.0,0,False,False,False,True,False
269377.98,0.0,1265603.51,0,False,True,False,False,False
141103.99,0.0,811874.68,0,False,True,False,False,False
281010.58,0.0,3325662.96,0,False,False,False,False,True
4052.7,0.0,0.0,0,False,False,False,True,False
23123.19,55317.81,0.0,0,False,False,False,True,False
120596.45,0.0,930845.96,0,False,True,False,False,False
96119.64,0.0,262413.32,0,False,True,False,False,False
117208.34,0.0,117208.34,0,False,True,False,False,False
11163.43,0.0,0.0,0,False,False,False,True,False
144694.0,0.0,57607510.96,0,False,True,False,False,False
136082.49,0.0,2135680.98,0,False,True,False,False,False
54339.65,0.0,2985202.78,0,False,True,False,False,False
46949.97,4608214.95,2224188.69,0,True,False,False,False,False
15616.27,0.0,45945.14,0,False,True,False,False,False
383620.2,3495233.86,628067.09,0,True,False,False,False,False
15405.4,0.0,0.0,0,False,False,False,True,False
7933.84,349955.16,0.0,0,False,False,False,True,False
49788.16,1449998.0,652711.46,0,True,False,False,False,False
215504.06,221684.06,0.0,0,True,False,False,False,False
322992.68,937366.57,1681844.87,0,True,False,False,False,False
26095.37,50363.37,0.0,0,True,False,False,False,False
68117.85,243081.15,1105081.78,0,False,True,False,False,False
263885.08,0.0,695976.38,0,False,True,False,False,False
4683.15,0.0,0.0,0,False,False,False,True,False
1131831.9,0.0,3110586.73,0,False,False,False,False,True
3208.75,12440.25,0.0,0,False,False,False,True,False
222735.34,442738.66,222735.34,0,False,True,False,False,False
210451.27,0.0,1677731.37,0,False,True,False,False,False
119843.58,152268.42,119843.58,0,False,True,False,False,False
15927.29,48921.83,0.0,0,False,False,False,True,False
119134.31,120503.31,0.0,0,True,False,False,False,False
1597.55,9778.45,1186166.37,0,False,False,True,False,False
933.78,9274.22,0.0,0,False,False,False,True,False
54821.61,1240944.79,671521.97,0,True,False,False,False,False
10065.18,2257.82,0.0,0,False,False,False,True,False
5156.68,0.0,0.0,0,False,False,False,True,False
103996.94,0.0,2477613.49,0,False,True,False,False,False
5998.9,0.0,0.0,0,False,False,False,True,False
187615.27,0.0,10086349.85,0,False,True,False,False,False
36888.11,40130.67,369897.07,0,True,False,False,False,False
121413.03,0.0,153833.5,0,False,True,False,False,False
14870.34,0.0,0.0,0,False,False,False,True,False
25421.62,106700.38,0.0,0,False,False,False,True,False
678432.9,0.0,1702434.12,0,False,False,False,False,True
248176.25,0.0,1055708.44,0,False,True,False,False,False
11834.3,600068.7,0.0,0,False,False,False,True,False
3711.47,66588.53,0.0,0,False,False,False,True,False
164014.64,399635.64,21005953.84,0,True,False,False,False,False
231.94,28979.06,580676.86,0,False,False,True,False,False
169926.3,0.0,1439474.77,0,False,True,False,False,False
120489.36,5197216.22,1017232.37,0,True,False,False,False,False
16277.1,397078.9,0.0,0,False,False,False,True,False
1792687.15,0.0,3675156.47,0,False,False,False,False,True
9640.43,0.0,0.0,0,False,False,False,True,False
172415.04,5392589.74,28145.27,0,True,False,False,False,False
253466.08,0.0,253466.08,0,False,True,False,False,False
15459.44,0.0,106989.14,0,False,True,False,False,False
249441.41,511592.31,2758407.67,0,False,False,False,False,True
126596.88,0.0,2506399.8,0,False,True,False,False,False
25091.61,137154.39,0.0,0,False,False,False,True,False
21534.07,6354.93,0.0,0,False,False,False,True,False
5270.66,0.0,0.0,0,False,False,False,True,False
170597.15,0.0,2289042.21,0,False,True,False,False,False
29616.33,35860.67,0.0,0,False,False,False,True,False
8243.19,0.0,538547.35,0,False,True,False,False,False
16204.14,704731.08,0.0,0,False,False,False,True,False
3720.2,0.0,0.0,0,False,False,False,True,False
149560.54,5890256.78,224365.71,0,True,False,False,False,False
307966.48,422253.48,0.0,0,True,False,False,False,False
93634.43,5457755.29,380638.06,0,True,False,False,False,False
128490.59,0.0,552917.5,0,False,True,False,False,False
22504.03,0.0,0.0,0,False,False,False,True,False
151793.36,0.0,166005.47,0,False,True,False,False,False
175443.34,0.0,26127504.65,0,False,True,False,False,False
22234.55,0.0,0.0,0,False,False,False,True,False
1670.99,28918.01,0.0,0,False,False,False,True,False
24427.09,74446.09,0.0,0,True,False,False,False,False
371934.28,0.0,1994166.03,0,False,False,False,False,True
3666.09,0.0,4317295.07,0,False,True,False,False,False
317927.94,317927.94,635305.69,0,True,False,False,False,False
7312.64,23975.36,0.0,0,False,False,False,True,False
688787.43,0.0,1074271.66,0,False,False,False,False,True
2512.06,14650.55,0.0,0,False,False,False,True,False
273093.4,0.0,433687.14,0,False,True,False,False,False
28530.72,0.0,0.0,0,False,False,False,True,False
340491.1,0.0,4112392.89,0,False,True,False,False,False
42488.23,0.0,2152348.25,0,False,True,False,False,False
5175.82,10562.89,0.0,0,False,False,False,True,False
7675.8,0.0,0.0,0,False,False,False,True,False
112591.76,0.0,8074607.9,0,False,True,False,False,False
213422.12,396086.88,225815.99,0,False,True,False,False,False
172540.27,0.0,312866.59,0,False,True,False,False,False
335247.0,0.0,2809581.42,0,False,True,False,False,False
290447.71,0.0,814315.61,0,False,True,False,False,False
73977.5,84498.5,326273.82,0,True,False,False,False,False
139630.92,2338293.77,2672484.84,0,True,False,False,False,False
797426.88,0.0,1078782.58,0,False,False,False,False,True
181835.65,0.0,585639.2,0,False,True,False,False,False
28691.86,0.0,2654152.67,0,False,True,False,False,False
68515.87,32265.13,542852.18,0,False,True,False,False,False
246261.18,0.0,555355.09,0,False,True,False,False,False
14731.22,15189.28,0.0,0,False,False,False,True,False
36000.72,5920008.8,255925.35,0,True,False,False,False,False
7727.76,25496.24,0.0,0,False,False,False,True,False
133609.9,0.0,342476.1,0,False,True,False,False,False
29869.58,5527519.46,3618116.38,0,True,False,False,False,False
109149.25,5756953.61,4975307.51,0,True,False,False,False,False
33387.15,0.0,254054.08,0,False,True,False,False,False
123124.54,0.0,885832.99,0,False,True,False,False,False
22690.9,3331.1,0.0,0,False,False,False,True,False
96070.89,106533.11,4072372.47,0,False,True,False,False,False
76202.61,62166.39,1156340.84,0,False,False,False,False,True
28223.59,8321981.55,33546.4,0,True,False,False,False,False
538234.75,0.0,3024717.17,0,False,False,False,False,True
225037.69,0.0,4890620.75,0,False,True,False,False,False
6699.06,0.0,0.0,0,False,False,False,True,False
502205.76,0.0,1136919.79,0,False,False,False,False,True
944.28,7229.49,0.0,0,False,False,False,True,False
273783.76,376808.76,0.0,0,True,False,False,False,False
25363.19,0.0,0.0,0,False,False,False,True,False
2865.04,0.0,0.0,0,False,False,False,True,False
13899.35,36124.35,0.0,0,True,False,False,False,False
179862.31,0.0,5391892.08,0,False,True,False,False,False
564453.06,0.0,1521202.97,0,False,False,False,False,True
7236.18,57741.03,0.0,0,False,False,False,True,False
8585.1,0.0,0.0,0,False,False,False,True,False
11990.89,48787.11,0.0,0,False,False,False,True,False
178368.2,365246.2,2281847.08,0,True,False,False,False,False
83800.01,0.0,395710.24,0,False,True,False,False,False
68577.24,0.0,662944.74,0,False,True,False,False,False
123513.31,224100.31,0.0,0,True,False,False,False,False
10044.78,0.0,0.0,0,False,False,False,True,False
817146.45,0.0,817146.45,0,False,False,False,False,True
109881.47,2443583.66,1242446.41,0,True,False,False,False,False
7299.24,671.76,0.0,0,False,False,False,True,False
32578.16,72523.84,1214454.85,0,False,True,False,False,False
413402.65,0.0,413402.65,0,False,False,False,False,True
2329.94,0.0,0.0,0,False,False,False,True,False
383108.47,0.0,840054.66,0,False,True,False,False,False
88825.3,109516.7,164757.44,0,False,True,False,False,False
153.96,0.0,0.0,0,False,False,False,True,False
113502.38,123764.38,2959823.39,0,True,False,False,False,False
108050.5,0.0,4403301.33,0,False,True,False,False,False
13952.71,0.0,0.0,0,False,False,False,True,False
540.86,31632.14,0.0,0,False,False,False,True,False
373967.67,0.0,395636.02,0,False,True,False,False,False
13017.04,1780135.58,0.0,0,False,False,False,True,False
359636.13,359906.13,0.0,0,True,False,False,False,False
40653.94,5595148.41,398616.79,0,True,False,False,False,False
46246.87,0.0,0.0,0,False,True,False,False,False
21398.87,28876.13,8389802.08,0,False,True,False,False,False
39358.34,65065.34,3971495.6,0,True,False,False,False,False
50832.67,19436.33,92909.71,0,False,True,False,False,False
7902.34,0.0,0.0,0,False,False,False,True,False
5245.99,4835.01,0.0,0,False,False,False,True,False
16190.79,373269.1,93463.17,0,False,True,False,False,False
20830.1,60160.9,400832.23,0,False,True,False,False,False
31280.29,137063.52,0.0,0,False,False,False,True,False
34431.59,484706.41,52404.97,0,False,True,False,False,False
3706.3,0.0,0.0,0,False,False,False,True,False
1054415.18,0.0,4345091.6,0,False,False,False,False,True
4344.28,5807.72,0.0,0,False,False,False,True,False
209307.77,0.0,209307.77,0,False,True,False,False,False
10511.45,0.0,0.0,0,False,False,False,True,False
93883.86,2861696.26,61864.59,0,True,False,False,False,False
636.44,0.0,0.0,0,False,False,False,True,False
73967.75,8620.25,5561483.8,0,False,True,False,False,False
202859.16,0.0,832211.33,0,False,True,False,False,False
129313.76,1889.68,891869.02,0,False,True,False,False,False
4366.9,6219.1,0.0,0,False,False,False,True,False
215839.93,226298.93,701282.35,0,True,False,False,False,False
186885.7,0.0,650780.46,0,False,True,False,False,False
6355.96,0.0,0.0,0,False,False,False,True,False
294115.32,6666855.38,380493.99,0,True,False,False,False,False
6927.48,0.0,1166880.73,0,False,False,False,False,True
18070.44,20822.63,0.0,0,False,False,False,True,False
2154.24,2851.76,0.0,0,False,False,False,True,False
18251.28,0.0,5961667.26,0,False,True,False,False,False
212234.24,255437.24,167950.75,0,True,False,False,False,False
812811.79,0.0,4288511.33,0,False,False,False,False,True
469833.48,0.0,580611.19,0,False,True,False,False,False
504626.73,0.0,2665375.58,0,False,False,False,False,True
92784.05,0.0,8980562.61,0,False,True,False,False,False
196253.93,0.0,533734.15,0,False,False,False,False,True
15416.61,0.0,0.0,0,False,False,False,True,False
209420.85,5979342.84,802250.85,0,True,False,False,False,False
10331.6,0.0,0.0,0,False,False,False,True,False
30773.65,8347.35,114679.83,0,False,True,False,False,False
633.01,103221.99,0.0,0,False,False,False,True,False
45238.86,0.0,238821.69,0,False,True,False,False,False
84768.65,105996.65,0.0,0,True,False,False,False,False
48878.44,798584.72,135896.65,0,True,False,False,False,False
230540.03,0.0,1354873.89,0,False,True,False,False,False
1520.61,50610.39,0.0,0,False,False,False,True,False
404315.04,0.0,4786012.36,0,False,True,False,False,False
215277.78,0.0,815573.21,0,False,True,False,False,False
187585.42,0.0,177834.65,0,False,True,False,False,False
115900.6,5787155.92,245876.57,0,True,False,False,False,False
270.12,233.88,0.0,0,False,False,False,True,False
131034.28,131138.28,0.0,0,True,False,False,False,False
92164.82,0.0,474878.62,0,False,True,False,False,False
4539.3,0.0,0.0,0,False,False,False,True,False
18374.24,2195931.01,596514.88,0,True,False,False,False,False
102707.55,372706.89,666482.06,0,False,True,False,False,False
354255.49,362337.49,2852732.18,0,True,False,False,False,False
9255.98,0.0,0.0,0,False,False,False,True,False
134194.14,14363875.56,3229489.88,0,True,False,False,False,False
39356.76,60017.76,0.0,0,True,False,False,False,False
271.05,24988.95,0.0,0,False,False,False,True,False
7760.89,0.0,0.0,0,False,False,False,True,False
39857.4,0.0,0.0,0,False,False,False,True,False
83873.75,120777.75,75034.03,0,True,False,False,False,False
377469.36,0.0,9970178.44,0,False,True,False,False,False
13012.94,0.0,423726.12,0,False,True,False,False,False
16588.41,0.0,2321107.81,0,False,True,False,False,False
5833.19,385483.52,0.0,0,False,False,False,True,False
124431.99,0.0,124431.99,0,False,True,False,False,False
105318.08,0.0,1240273.48,0,False,True,False,False,False
1139021.81,0.0,1177352.59,0,False,False,False,False,True
15424.86,16969.14,4356724.55,0,False,True,False,False,False
4117.44,0.0,0.0,0,False,False,False,True,False
3243.17,0.0,0.0,0,False,False,False,True,False
129141.43,0.0,129141.43,0,False,True,False,False,False
67498.93,5152944.96,65120.41,0,True,False,False,False,False
62819.9,0.0,8885885.41,0,False,True,False,False,False
253179.72,631140.72,1704085.76,0,True,False,False,False,False
7836.21,3391.79,0.0,0,False,False,False,True,False
1507.31,0.0,0.0,0,False,False,False,True,False
415229.41,0.0,415229.41,0,False,True,False,False,False
323093.3,0.0,1080784.36,0,False,True,False,False,False
4119.55,37042.45,0.0,0,False,False,False,True,False
366.43,20811.57,0.0,0,False,False,False,True,False
1287.27,0.0,0.0,0,False,False,False,True,False
193551.33,0.0,2737325.6,0,False,True,False,False,False
770179.93,0.0,2110177.28,0,False,False,False,False,True
172736.98,0.0,987664.36,0,False,True,False,False,False
20499.33,0.0,0.0,0,False,False,False,True,False
21628.8,0.0,0.0,0,False,False,False,True,False
8145.11,0.0,0.0,0,False,False,False,True,False
80721.01,0.0,417336.9,0,False,True,False,False,False
210468.48,0.0,225022.86,0,False,True,False,False,False
1160257.74,0.0,2337469.87,0,False,False,False,False,True
5308.65,20347.35,0.0,0,False,False,False,True,False
319.38,405.62,0.0,0,False,False,False,True,False
281314.31,0.0,293337.92,0,False,True,False,False,False
3472.29,33848.71,0.0,0,False,False,False,True,False
4053.43,0.0,0.0,0,False,False,False,True,False
5931.27,0.0,405263.21,0,False,True,False,False,False
454846.97,0.0,1284425.91,0,False,False,False,False,True
11767.14,2657.86,0.0,0,False,False,False,True,False
186363.67,7530761.7,179665.04,0,True,False,False,False,False
4833.94,0.0,0.0,0,False,False,False,True,False
152682.53,0.0,348012.85,0,False,True,False,False,False
67282.51,77852.51,0.0,0,True,False,False,False,False
47046.03,6458656.36,1252007.35,0,True,False,False,False,False
5826.46,16998.07,0.0,0,False,False,False,True,False
2614.18,0.0,1724669.9,0,False,True,False,False,False
180818.91,0.0,1825749.69,0,False,True,False,False,False
3709.84,0.0,0.0,0,False,False,False,True,False
204839.83,0.0,2550310.12,0,False,True,False,False,False
15931.91,0.0,0.0,0,False,False,False,True,False
95091.45,6035497.58,349307.51,0,True,False,False,False,False
172575.02,0.0,183153.72,0,False,True,False,False,False
25740.02,0.0,0.0,0,False,False,False,True,False
7776.33,0.0,0.0,0,False,False,False,True,False
4262.82,16641.18,0.0,0,False,False,False,True,False
35151.36,94061.64,162532.81,0,False,True,False,False,False
37474.53,129593.49,0.0,0,False,False,False,True,False
491489.19,0.0,1270585.57,0,False,True,False,False,False
166848.97,0.0,216696.39,0,False,True,False,False,False
27822.0,0.0,0.0,0,False,False,False,True,False
13919.63,2440488.04,85287.96,0,True,False,False,False,False
5786.8,90623.17,305580.77,0,False,False,True,False,False
7971.64,105955.36,0.0,0,False,False,False,True,False
56985.51,71911.51,0.0,0,True,False,False,False,False
14177.29,0.0,30730.37,0,False,True,False,False,False
1191.8,0.0,479924.07,0,False,True,False,False,False
1208.45,2056.55,0.0,0,False,False,False,True,False
2657.71,214943.82,1338474.73,0,False,False,True,False,False
163933.1,0.0,7739060.72,0,False,True,False,False,False
11857.91,327200.38,0.0,0,False,False,False,True,False
8770.41,39101.21,0.0,0,False,False,False,True,False
62666.54,0.0,1974868.9,0,False,True,False,False,False
11155.2,0.0,0.0,0,False,False,False,True,False
36384.58,0.0,328143.18,0,False,True,False,False,False
299545.45,0.0,1362265.8,0,False,True,False,False,False
120174.08,0.0,491876.31,0,False,False,False,False,True
282959.71,0.0,6279562.4,0,False,True,False,False,False
8330.08,255886.93,0.0,0,False,False,False,True,False
26547.07,0.0,0.0,0,False,False,False,True,False
342303.68,0.0,5493220.26,0,False,True,False,False,False
182689.13,1750688.67,9961316.92,0,True,False,False,False,False
27520.94,0.0,0.0,0,False,False,False,True,False
493405.51,0.0,520144.85,0,False,True,False,False,False
107920.84,0.0,107920.84,0,False,True,False,False,False
6863.22,4154987.4,98735.15,0,True,False,False,False,False
7660.91,0.0,0.0,0,False,False,False,True,False
46457.12,0.0,405388.49,0,False,True,False,False,False
266945.03,349117.03,0.0,0,True,False,False,False,False
54240.95,0.0,682220.61,0,False,True,False,False,False
385712.05,0.0,1242493.14,0,False,True,False,False,False
86894.94,0.0,393985.25,0,False,False,False,False,True
359534.4,0.0,359534.4,0,False,True,False,False,False
5568.24,326309.76,0.0,0,False,False,False,True,False
499432.74,1397192.17,7229890.86,0,True,False,False,False,False
210810.66,0.0,1295893.28,0,False,True,False,False,False
110355.31,0.0,110355.31,0,False,True,False,False,False
247726.8,0.0,737653.01,0,False,True,False,False,False
231554.11,0.0,2097256.64,0,False,True,False,False,False
5342.2,121391.8,0.0,0,False,False,False,True,False
79210.01,0.0,532102.11,0,False,True,False,False,False
39215.27,204902.73,146495.47,0,False,True,False,False,False
83979.73,0.0,1277458.81,0,False,True,False,False,False
4088.65,0.0,0.0,0,False,False,False,True,False
209377.38,0.0,284061.28,0,False,True,False,False,False
26800.81,0.0,2171476.7,0,False,True,False,False,False
1385.72,41981.77,0.0,0,False,False,False,True,False
